,title,brand,price,rating,reviewCount,description,categories
22,Fathers Day Best Dad Promoted to Grandad Printed Dri-Fit Men's T-Shirt for Grandfather,FUNKYSTORE,359,4.1,5,,Mens-wear
23,Dryfit T-shirts,AWG ALL WEATHER GEAR,595,3.6,88,"Introducing our new DryFit T-Shirt from AWG, designed for maximum performance and comfort during your workout. This T-shirt is made from a moisture-wicking fabric that keeps you dry and comfortable by quickly pulling sweat away from your skin. The fabric is lightweight and breathable, allowing for easy movement and a full range of motion. The T-shirt also features a relaxed fit that allows for maximum comfort and flexibility. The fabric is also quick-drying, which means you can wash it and wear it again in no time. The T-shirt is available in various sizes, and comes in a variety of colors. It's perfect for running, cycling, gym or any other physical activity. The shirt has a sleek and modern look that can also be worn casually. Our DryFit T-Shirt is easy to care for, simply machine wash in cold water and hang or lay flat to dry. Avoid using bleach or fabric softener as it will damage the moisture-wicking properties of the fabric. Upgrade your workout wardrobe today with our DryFit T-Shirt and experience the ultimate in performance and comfort.",Mens-wear
24,Mens Belgium Tee T-Shirt,Adidas,843.,No reviews,,,Mens-wear
25,Bangtan Kpop Fan Art,MG Brand,599,3.5,11,"Shop from a wide range of T-Shirt from MG Brand . You can match it with a pair of coloured jeans or chinos, and casual shoes for a day out with friends.",Mens-wear
26,Men Printed Cotton Vest,RIGO,384,4.0,61,"Shop from a wide range of T-Shirt from RIGO . Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
27,T-Shirt for Men Official Spider-Man: Web Design Mens and Boys T-Shirts Loose fit Graphic Printed 80% Cotton 20% Polyester Grey Color Men Oversized T-Shirts,The Souled Store,891,No reviews,,"Official Licensed Spider-Man Oversized T-shirt.Peter Parker was bitten by a radioactive spider and gained arachnid-like powers. He has the ability to cling to walls, shoot spider webs and sense impending danger with his spidey senses. He is Spider-Man, the web crawler!Shop for this official Spider-Man oversized t-shirt online, available exclusively at The Souled Store.",Mens-wear
28,Men T-Shirt,Wrangler,649,4.0,1,Wrangler Mens SMU T-Shirts,Mens-wear
29,Tshirt for Young Men,Free Authority,349,3.5,4,"Free Authority Presents this Free Authority Printed Black Tshirt For Men Gives you a trendy look and comfortable feel. Crafted Out Of 100% Cotton which is biowashed for smooth feel and befriend to skin, this featuring can be worn for any occasion or a casual day. Pair this with your favorite colour denim and sneakers for the complete look. For more Solid, cool character printed, Half & Full Sleeve T-shirts, Sweatshirts, Joggers, hoodies and Caps check out the entire collection . - Product Color May Slightly Vary Due To Photographic Lighting Sources Or Your Monitor Settings. 0 None",Mens-wear
30,Plus Size Polo Neck Shirt,AUSTIVO,499,No reviews,,AUSTIVO Olive Plus Size Men's Polo Neck T-Shirt,Mens-wear
31,Unisex-adult T-shirts,Reebok,809,5.0,1,"Reebok designs, manufactures, distributes and sells fitness, running and crossfit sportswear including clothing and footwear. The clothing line includes t-shirts, hoodies, jackets and pants among other items.",Mens-wear
32,Dri Fit Sports T-shirt,Armisto,590,3.0,5,"Shop from a wide range of T-Shirt from Armisto. Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
33,Slim Fit T Shirt,Katso,379,3.8,"5,705",Fall in love with the soft texture as you adorn this slim-fit t-shirt from Katso designs. Your skin will love the feel of this t-shirt as it is fashioned using the material that is famous for comfort. You can wear this t-shirt for any sporting activity or you can pair it with jeans or chinos to give the uber casual look,Mens-wear
34,Men's Regular Fit Striped Polo T-Shirts,DYRECTDEALS,499,New to Amazon,,"DYRECTDEALS Offers Quality Casual Wear In The Widest Variety Which Makes It Easy To Choose. Fall In Love With The Soft Texture Of The Fabric Wearing This Tshirt, Has a Polo Collar & Half Sleeves Slim-Fit T-Shirt By DYRECTDEALS. Hook Up With Comfort And Roll With Time As You Adorn This T-Shirt Fashioned Using Cotton Pique. Work Hard And Play Harder As You Party Through The Night In This Utterly Comfortable T-Shirt. These T-Shirt Can Be Teamed With A Pair Of Sneakers & Jeans To Look Your Best.",Mens-wear
35,Men Tshirt,Max,399,New to Amazon,,max mens half sleeve slim fit t-shirt,Mens-wear
36,Men T-shirt,Adidas,"1,329",4.5,2,"Heat Transfer at back body with 3stripes and crew neck style, short sleeves present.",Mens-wear
37,Men Henley Neck T-shirt,Arrow,899,4.1,9,,Mens-wear
38,Men T-shirt,Fusefit,245.,3.5,14,"This half sleeve t-shirt is made with premimum active wear fabric, with special treatment keeps your body sweat free. Smart graphics at side, gives it a smart look. This t-shirt can be worn while walking, running, gyming and even paired with denims.",Mens-wear
39,Religious Designer Cotton T-shirt,Printing Geeks,349,4.4,13,Printing Geeks T-shirt CollectionsAdd a pop of color and Style to your off-the-clock wardrobe with this lively stylish Tshirt from Printing Geeks. Cotton Rich Blend with polyester for Superior comfort and vibrant colors. Men's regular-fit Tshirt with Solid colors. Half sleeves. Stylish Design. Soft Medium Weight Bio-Washed Single Fabric.Made in India.We are providing the finest quality assortment of Designer T-Shirt. Our cloths are broadly well-liked by patrons due to their top features.Features:Unique design Skin-friendlinessPerfect finish & textureAttractive print Long lastingResistant to shrinkageSuperior finishing Eye pleasing designShrink resistanceComfortable to wearAbout Printing GeeksPrinting Geeks is a company that deals in printing services. We are a team of people who are experienced in quality printing on anything like Printed Tank Top/Vest. We have a huge range of products that are really cool and fun.Our personalized products make a perfect gifting solution. From corporate gifts to personal gifts we have something for everyone. Customization is our biggest strength and we are open to new ideas. We are easily available to discuss and help you with your ideas and make something absolutely unique for you or your company. We love doing what we do that’s why we do it – direct dil se!,Mens-wear
40,Sports Ronaldo Jersey White 2023-24 and Third Football Jersey 2022/2023,Generic,479,New to Amazon,,"Lightweight and soft, the polyester T-shirt will wick moisture away from your skin as you start to perspire. Furthermore, it boasts quick-drying properties to keep you cool and comfortable throughout the entire day.",Mens-wear
41,Bts Moonchild-black Unisex Shirt,The Korhean Store,450,4.2,6,"Actual product may slightly differ from digital images. Material: 100% Cotton (180 gsm Bio-Washed & Pre-Shrunk for Minimum shrinkage) Wash Care: Cold wash. Machine wash, use mild detergent, dry in shade, do not iron directly or scrub on print, do not bleach, and do not tumble dry. Size: Sizes may vary by +/- 0.5 inches and it totally considered normal.",Mens-wear
42,Graphic Printed T-shirt,CreativiT,499,4.0,9,"We bring to you comfortable t-shirts in attractive color combinations and amazing prices. Our wide range of t-shirts are designed to make you stand apart, no matter what the occasion. With a wide of colour and fabric options, these t-shirts offer great quality at an undeniable price.",Mens-wear
43,Regular Fit Cotton T-shirt,EYEBOGLER,329,3.8,"1,567",This t-shirt is beautifully designed. This is soft and comfy yet trendy.,Mens-wear
44,Men's t-Shirt Full Sleeves,clafoutis,299,New to Amazon,,Clafoutis men's t-shirt full sleeves: colorblock ne design men t-shirt,Mens-wear
45,Men T-Shirt,Puma,,No reviews,,"PRODUCT STORY: Sophisticated meets sporty in our Qualifier Short Sleeve Basketball Tee. Featuring a comfortable fit, casual cut lines, a crew neck, ribbed cuffs and bold, eye-catching graphics, it mixes urban and athletic style with ease. Pair it with shorts to bring cool to the courts or with jeans for an edgier everyday look.DETAILS Crew neck Ribbed crew neck PUMA graphics at chest",Mens-wear
46,Super Soldier Printed Shirt,Organic Chics,399,2.5,3,Round Neck Half Sleeve Graphic Printed Cotton T-Shirt For Men and Boys who like to hit the gym in style. This T-Shirt is made of 100% Organic Cotton and it will keep you cool and comfortable all day long.,Mens-wear
47,Otaku Merch Unisex T-shirt,Generic,479,4.3,16,"Anime Otaku Merch Unisex T-Shirt Black X-Large| Gift for Anime Fan, Anime Otaku Shirt, Cool Anime Shirt Super cool and highly detailed design Fit Type: Regular Fit Comfortable and lightweight 100% Ring Spun Super Combed Cotton Bio-washed Fabric Care Instructions: Wash Inside out, Do not iron on print, Regular Machine wash Make in India",Mens-wear
48,Men T-Shirt,Puma,,No reviews,,"PRODUCT STORY: Sophisticated meets sporty in our Qualifier Short Sleeve Basketball Tee. Featuring a comfortable fit, casual cut lines, a crew neck, ribbed cuffs and bold, eye-catching graphics, it mixes urban and athletic style with ease. Pair it with shorts to bring cool to the courts or with jeans for an edgier everyday look.DETAILS Crew neck Ribbed crew neck PUMA graphics at chest",Mens-wear
49,Super Soldier Printed Shirt,Organic Chics,399,2.5,3,Round Neck Half Sleeve Graphic Printed Cotton T-Shirt For Men and Boys who like to hit the gym in style. This T-Shirt is made of 100% Organic Cotton and it will keep you cool and comfortable all day long.,Mens-wear
50,Otaku Merch Unisex T-shirt,Generic,479,4.3,16,"Anime Otaku Merch Unisex T-Shirt Black X-Large| Gift for Anime Fan, Anime Otaku Shirt, Cool Anime Shirt Super cool and highly detailed design Fit Type: Regular Fit Comfortable and lightweight 100% Ring Spun Super Combed Cotton Bio-washed Fabric Care Instructions: Wash Inside out, Do not iron on print, Regular Machine wash Make in India",Mens-wear
51,ROYAL ENFIELD Turtle Performance T-Shirt Loden L 42,Royal Enfield,"1,253",No reviews,,"The Turtle Performance T-Shirt features a turtle-neck collar with a zipper opening. Made from polyester, its full sleeves, extended cuffs, and thumb inserts give you extra flexibility. Adorn this T-shirt with style, without compromising on performance.",Mens-wear
52,Men Oversized T-shirts,The Souled Store,"1,049",4.4,3,"This is The Souled Store's  Solids: Sky Blue & White Colourblock Oversized T-Shirt. Crafted with perfection,  this oversized t-shirt for men is your go-to choice for every casual occasion as it keeps you at ease through every season.Style Tip: Finish off your look with a pair of jeans or shorts for that perfect casual lookHurry Up!  Grab this Oversized T-Shirt for men before it gets souled out.",Mens-wear
53,Holi Tshirt,Decor Production,299,3.5,3,"Presenting you a exclusive collection of holi T-shirts inspired by the madness of the festival ""Holi"". You will love this quirky cool breathable Polcotton t-shirt In sweaty summers available in all sizes for Family.We make you sure that you will love it.Hurry up !! Celebrate this Holi in style! Grab your piece now !!. Proudly designed and manufactured in India. Graphics - T-shirts with HOLI graphics can make a man/women look very cool, and like T-shirts with slogans, are great fun to shop for with the variety they offer. You have celebrate style character graphics that are great to party in, geeky prints that can make you stand/look very cool on a day outdoors, floral prints that are very much in trend and even toon tees that are very cute., .",Mens-wear
54,Regular Fit T-shirt,U.S. POLO ASSN.,775.,1.0,1,Half sleeve polo t shirt.,Mens-wear
55,Regular Fit Polo,Levi's,719,3.7,9,The polo shirt is an enduring silhouette with endless functionality. It gives you the comfort of a tee; but is upgraded with refined details for a slightly stepped-up look.,Mens-wear
56,Pack Of 4 Polo Shirt,Baremoda,999,3.4,63,Baremoda is in lifestyle fashion and athletic apparels. This Polo T-Shirt is made to Bring out the Style in You. This Highly Comfortable Stylish Polo Can Be Worn For Just Any Occasion. A Casual Day at Work or For A Weekend Full Of Fun This Polo Has It All. ! This solid polo t-shirt is all about striking the right balance between new age and the tried and tested from its polo collar and button placket to short sleeves with ribbed hem band. This T Shirt is comfortable enough and made by soft hand feel material.,Mens-wear
57,Men's Polo,Puma,"1,519",4.2,124,"Blue knitted printed jersey T-shirt with dryCell technology, has a button-down collar with a mock short placket on the front, short sleeves with embroidered branding and contrast panel detail, textured detail on the underarms, branding appliqué on the left side of the chest, embroidered branding on the right side of the chest, printed detail on the front above the hem",Mens-wear
58,Mens Tracks(PV141L_NB_XL),Proline,799,No reviews,,Life Style Pants With Zip Pockets,Mens-wear
59,Men Printed T-shirt,U.S. POLO ASSN.,539,2.1,3,,Mens-wear
60,Slim Fit T-shirt,BULLMER,489,3.7,209,"Shop from a wide range of T-Shirt from BULLMER . Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
61,Pack Of 2 T-shirt,Uniplanet Store,545,4.4,3,"Buy this Combo T-shirt from uniplanetstore Warehouse.This is made from 100% cotton.This is usual fit size made from 100% cotton which is comfortable & looks fashionable.uniplanetstore provides various types of Printed t-shirts like Movie dialogues, Funny Symbol, Funny slogan T Shirt, etc",Mens-wear
62,Men T-Shirt,Tommy Hilfiger,"1,969",5.0,1,M WINSTON SOLID WICKING POLO,Mens-wear
63,Men's Slim T-shirt,U.S. POLO ASSN.,,3.3,4,"HALF SLEEVE POLO, S",Mens-wear
64,Pack Of 2 Henley Neck Shirt,LAZYCHUNKS,799,3.7,4,,Mens-wear
65,Training Half Sleeves Jersey,REPLY,999,5.0,2,"REPLY RCB TRAINING 2022 IPL JERSEY HALF SLEEVES SAME AS PLAYER ARE WEARING All STAR PLAYER JERSEY AVAILABLE AND YOU CAN SELECT PLAYER NAME FROM ""STYLE OPTION,",Mens-wear
66,Graphic Printed T-shirt,T-shirt Truck,499,4.4,16,,Mens-wear
67,Regular Fit T-shirt,INDISSH,599,4.2,27,"Indissh offers quality casual wear in the widest variety which makes it easy to choose, at prices that are easy to reach and excellent service support which makes shopping easy to enjoy. Indissh round neck t shirts are made of premium cotton bio washed fabrics to ensure best quality and great comfort. Assorted prints are used to ensure that the printed tshirts look new even after several washes. Indissh - Above Everything",Mens-wear
68,"Prokick HS001 Round Neck Half Sleeves Badminton Tshirt, Black",Prokick,499,5.0,4,"Prokick Round Neck T-shirt for men is suitable for those who play badminton, football, tennis and other sports. It uses moisture management fabric control system to keep the body cool and comfortable throughout the game.",Mens-wear
69,Medium Blue T-Shirts,Raymond,"1,049",No reviews,,H/S 2 button cut & sew placket cont fit,Mens-wear
70,"BHG-182 GENTS 7,BLACK RED",BAHAMAS,262,No reviews,,Go with these amazing fashion sense slipper as you wear this pair of causal slipper.,Mens-wear
71,Regular Fit Polo Neck Collared,BULLMER,479,4.1,11,"Bullmer T-Shirts makes you a prefect Man. Bullmer premium quality Knitted t-shirt makes you feel more easier and comfort. Amazing Bullmer designer collections makes you look smarter. Wear with love and feel the comfort of Bullmer T-Shirts. All our tshirts are made up of 200 -220 GSM fabrics for high durability and strength. For more cool Half Sleeve & Full Sleeve T-shirts, check out the entire collection of Bullmer brand. Features: * Premium quality stylish designer Tshirts * Export Quality Fabric and passed through all quality checks * 200 GSM with good quality print. * Buy Pack of two tshirts to save shipping charge Wash Care: Machine washes in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low Iron. Don not tumble dry Machine dry not recommended.",Mens-wear
72,Men's Casual Slim Fit Polo Neck T Shirt-ET-BERNT,blackberrys,859,3.4,7,ఆకుపచ్చ రంగులో Tarif ప్రింటెడ్ స్ట్రెచ్ టీ షర్ట్Tarif Printed Stretch T Shirt In Greenসবুজ রঙের Tarif প্রিন্টেড স্ট্রেচ টি শার্টहिरव्या रंगात Tarif प्रिंटेड स्ट्रेच टी शर्टടാർഫ് പ്രിന്‍റഡ് സ്ട്രെച്ച് ടി ഷർട്ട് പച്ച നിറത്തിൽபச்சை நிறத்தில் Tarif அச்சிடப்பட்ட ஸ்ட்ரெட்ச் டி ஷர்ட்ग्रीन में टैरिफ मुद्रित खिंचाव टी शर्टಹಸಿರು ಬಣ್ಣದಲ್ಲಿ Tarif ಮುದ್ರಿತ ಸ್ಟ್ರೆಚ್ ಟಿ ಶರ್ಟ್,Mens-wear
73,Men's Printed T-shirt,Pepe Jeans,649,3.6,29,,Mens-wear
74,Men's Oversized Lonsdale Printed Cotton Blend Half Sleeve T-Shirts.,Earthstick,329,New to Amazon,,This Men's Oversize T-Shirt from Earthstick is completely cool and comfortable and its best for daily use or for college.,Mens-wear
75,Men's Cotton Printed T-shirts,KYDA,299,3.8,8,,Mens-wear
76,Shelby Brothers T-shirt,AirDrop,599,No reviews,,"Shop from a wide range of Sweatshirts, Hoodies and Tees from AirDrop.RELAXED FIT- Feel Comfortable All Day Long.EXCELLENT PRINTS- Ultrachrome Colours For Accurate & Strech Resistant Printing.PREMIUM & SMOOTH FABRIC- Soft, Breathable And Biowashed 100% Combed Cotton (180 GSM).SEAMLESS STITCHING- For An Awesome Look And Perfect Finishing!",Mens-wear
77,Printed T Shirt,AWANI TRENDS,349,No reviews,,AWANI TRENDS Holi T-Shirt Happy Holi Printed Round Neck & Half Sleeve White Dry-Fit/T-Shirt for Couple/Men/Women | Holi Couple T-Shirts AT-001,Mens-wear
78,Pack Of 6 Slim Fit T-shirt,VIMAL JONNEY,999,4.0,5,,Mens-wear
79,Round Neck Half Sleeve POWEFULL Goku Printed T-Shirt for Boys and Girls (Colour- White),On Trend,449,No reviews,,"Buy this Kids T-shirt from R.J SUPPLIER. This is made from 100% DRY FIT .This is usual fit size made from 100% DRY FIT POLYSTER which is comfortable & looks fashionable. R.J SUPPLIER provides various types of Printed t-shirts like Movie dialogues, Funny Symbol, Funny slogan T Shirt, etc.",Mens-wear
80,Cotton Drop Shoulder T-shirt,BESEKSY,299,3.5,2,"Brand Name: BESEKSYBESEKSY round-neck T-shirt offers a regular fit to ensure all-day ease of wear. Show off your style with this casual T-shirt. Available in various color and designs for your every day fashion. Fill your wardrobe with the most wanted brand in online world and be stylish most beautiful collections from the house of BESEKSYT-Shirt: The best thing is that it will never fade in color, even if you wear it all night. Simply wash and reuse for years to come. It doesn't lose its color or size (non-shrinkable). T-shirts made of high-quality fabric. Look cool in this contemporary color-block full half-round neck t-shirt from BESEKSY's latest collection. Pair this t -shirt to get an awesome look. It is regular machine wash. This fabric is soft in touch and it makes feel so comfort when you wear. The fabric does not pill and the color will not fade easily. You can wear these soft T-shirts. Fit Type: Regular Fit || Material: 100 % CottonNeck Type: Round NeckPattern: Solid || This trendy T-Shirt is designed for comfort and style.Care Instructions: Regular Hand Wash & Machine Wash, Do not bleach! Wash with similar colors, Dry in shade. Garment Fit: Garment is made with a relaxed fit.Designed with comfortable Sleeves, this T-shirt spells utmost comfort. The fitted look of the sleeves.The soft, round neckline is as comfortable as it gets. Easy to wear and take off this T-shirt.",Mens-wear
81,Men T-shirt,Red Tape,717.,4.0,1,"Saunter in fashion by wearing this light blue casual fit t-shirt from RED TAPE. Tailored from 100% cotton, honey comb weave & 220 GSM, it assures a soft and soothing touch against the skin. Exuding an embroidered logo on melange pattern along with half sleeves & collar neck, it is sure to fetch you compliments from all.",Mens-wear
82,Regular T-shirt,Pepe Jeans,698,5.0,1,typographic trpoical all over printed tee with bio enzyme softner wash.,Mens-wear
83,Sleeveless Jersey,REPLY,699,3.0,3,"REPLY RCB TRAINING 2022 IPL SLEEVELESS JERSEY SAME AS PLAYER ARE WEARING All STAR PLAYER JERSEY AVAILABLE AND YOU CAN SELECT PLAYER NAME FROM ""STYLE OPTION""",Mens-wear
84,Men's Slim Fit T-shirt,U.S. POLO ASSN.,579.,3.9,22,Yarn-dyed injected HS polo t-shirt.,Mens-wear
85,Round Neck Cotton Printed T-Shirt for Men-T_Print_23_WHT_01-P,VIMAL JONNEY,199,New to Amazon,,"Shop from a wide range of T-Shirt from VIMAL JONNEY .Perfect for your everyday use, you could pair it with a stylish pair of Jeans or Trousers complete the look.",Mens-wear
86,Set Of 4 T-shirts,Skream.in,"1,799",5.0,1,Skream Hand dyed 100% cotton bio-wash tie dye T-shirts (SET OF 4) for both men and women.,Mens-wear
87,Boys' Official Merchandisers,BONKIDS,399,4.0,23,,Mens-wear
88,Men Polo Shirt,Levi's,"1,349",3.4,8,"Give your off-duty attire a lift by wearing the stylish and relaxed Levi's Polo Tee. Made from premium quality material with a polo collar and short sleeves, this regular fit polo t-shirt has a striped pattern. Complement this polo t-shirt with your favourite jeans for a dressed down look.",Mens-wear
89,Men's Regular T-shirt,Red Tape,449,3.4,12,"Flaunt this regular-fit t-shirt from Red Tape. Tailored in premium cotton for a soft feel and superb comfort, it's regular fit design assigns it a touch of classic fashion, while the advanced tech makes it a very pleaureable wear. It Features a embroidered logo, half sleeves and round neck for a chic look. Pair it with denims for maximum style. Machine wash this with similar color.",Mens-wear
90,Peace Sign Unisex T-shirt,Generic,685,3.9,5,"Vanam Clothing is presenting the best Handmade Designs of Tie Dye T-shirts, they are 100% cotton. This Tiedye is a trippy t-shirt to keep in your wardrobe and wear with your any trendy lower! They are Casual wear for any Occasions. We would recommend you to order one size bigger than your usual size. Try this Tiedye T-shirt and give the Thumbs Up to these Indian Handicrafts.",Mens-wear
91,Sports Gear,Just rider,479,No reviews,,"All top athletes from every sport, gym lovers, fitness enthusiasts loves to wear JUST RIDER compression wear for their hard workouts in all seasons. We wish them for their bright future & we assure that we will continue to provide best quality compression wear at competitive prices.",Mens-wear
92,Slim Fit Tees,Pepe Jeans,809,5.0,2,Pepe Jeans Men's Tees,Mens-wear
93,Men's T-shirt,Adidas,,3.8,4,"Adidas sells a range of clothing items, varying from men's and women's t-shirts, jackets, hoodies, pants and leggings. The adidas brand offers apparel for every sport, every fashion, every style, whether you are an athlete or fashionista.",Mens-wear
94,Regular-fit T-shirts,Hangout Hub,"1,249",4.1,164,,Mens-wear
95,Raab- Cotton Blended Regular Fit V-Neck T-Shirt's for Men I Mens V Neck Cotton Solid T-Shirt I V-Neck T-Shirt | Half Sleeve Casual T-Shirt I,Generic,285,New to Amazon,,"Colour : White, Material : 100% Pure Biowash Cotton Sleeve Type: Half, Fit Type: Regular. Superior Smooth fabric, elegant stitching and super finish. Special Neck Tape for additional comfort. Round Neck tshirts for men, cotton tshirt, cotton round neck tshirt. 100% Pure cotton tshirt, T shirts for men Closure Type: NA. Solid Round Necks, Vibrant Colours. Round Neck t shirt for men, t shirt for men round neck, round neck t shirts for men, cotton t shirts for men, Plain round necks, Tshirts for men, tshirts for mens half sleeve.",Mens-wear
96,Raab- Cotton Blended Regular Fit V-Neck T-Shirt's for Men I Mens V Neck Cotton Solid T-Shirt I V-Neck T-Shirt | Half Sleeve Casual T-Shirt I,Generic,285,New to Amazon,,"Colour : White, Material : 100% Pure Biowash Cotton Sleeve Type: Half, Fit Type: Regular. Superior Smooth fabric, elegant stitching and super finish. Special Neck Tape for additional comfort. Round Neck tshirts for men, cotton tshirt, cotton round neck tshirt. 100% Pure cotton tshirt, T shirts for men Closure Type: NA. Solid Round Necks, Vibrant Colours. Round Neck t shirt for men, t shirt for men round neck, round neck t shirts for men, cotton t shirts for men, Plain round necks, Tshirts for men, tshirts for mens half sleeve.",Mens-wear
97,"Men's Printed 100% Cotton T-Shirt - Oversized Fit, Round Neck, Full Sleeves",Bewakoof,799,New to Amazon,,"Walk away from the urge to take revenge in style with this Revenge (XXX Tentacion) Oversized Full Sleeve T-Shirt. Pair this black t-shirt with joggers, a zipper hoodie and runners for a sporty look.",Mens-wear
