,title,brand,price,rating,reviewCount,description,categories
10,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook Tablet Tray Desk Table Book with Free Phone Stand (Black),STRIFF,389,4.3,"26,310","FOLDABLE, PORTABLE, LIGHTWEIGHT: The Carnation Laptop Stand has a thin, hard plastic frame. It can be easily folded and carried around. Durable enough to withstand the weight of up to 55 lbs (25kg).OPTIMIZED FOR AIR VENTILATION: To prevent your computer from overheating, the laptop stand has large cut-out vents and adjustable height options that allow air to circulate from all sides. Well vented.ADJUSTABLE HEIGHT 7 OPTIONS: Raise your laptop or tablet to any of seven adjustable heights from 2.7” to 6.7” so you can get a clearer, glare-free view while getting neck pain relief and preventing eye strain.PHONE STAND, and PURE ERGONOMICS: Easily share the screen with those next to you. No constant reaching for your phone anymore. This means fewer distractions, better concentration. The new meaning of Ergonomic.",Electronic_accesories
11,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)",Portronics,299,4.0,"2,369","[WIRELESS FREEDOM] - Enjoy up to a 10-meter wireless connection with the Toad 23 wireless mouse’s tiny plug-and-forget wireless receiver. No software or driver installation needed. The mouse automatically connects to your computer system. It is ready to go when you are.[CARRY IT ANYWHERE, EVERYWHERE] - Portronics Toad 23 Wireless Optical Mouse is the perfect accessory for those who travel for work, executives who give presentations, or anyone who wants greater control and freedom. With its compact design, it easily fits in pockets.[ERGONOMIC DESIGN] - Designed to keep either hand comfortable. With the click wheel, Toad 23 becomes easier to use with a third click button at your disposal.[HIGH-SPEED OPTICAL MOUSE] - The 2.4 GHz operating speed of this wireless mouse sends quick signals to the device. With the button to adjust DPI resolution, now adjust your mouse sensitivity as per your requirement.[30 LAKHS+ CLICKS] - Once you buy Toad 23 Wireless Optical Mouse, you don’t need to worry about its durability. With a life of over 30 lakhs clicks, this wireless mouse is highly durable and delivers optimal work quality to the users.",Electronic_accesories
12,ARMOUR GUARDS JEEP MERIDIAN (10.1Inch) Car Accessories Navigation or Music System Stereo Touch Screen Guard (Transparent),ARMOUR GUARDS,450,2.6,3,"SUPERIOR PROTECTION. 9H Hardness with 0.26mm Thickness, this glass cover maintains the touch capabilities of your GPS Navigator/ Infotainment system while ensuring better smooth touch feeling, Anti-Scratch & Anti-explosion.CRISP AND CLEAR VISUALS. Installing the screen cover will not affect the color, icon size and touch screen capabilities of your GPS display. It will only keep it safe from dust, scratches, oil, water and fingerprints etc.NO MORE FINGERPRINT SMUDGES. Layered with an oleophobic hydrophobic coating that repels oil left from your fingerprints and adds an additional smoothness to the navigating screen.LASER CUT SCREEN GUARD FOR PRECISE FIT. No need to trim the edges, as it is compatible with JEEP MERIDIAN infotainment system.ENJOY HASSLE-FREE CLEANING. To keep your GPS screen protector clear and dust-free, simply wipe it with a microfiber cloth. No need to use harmful cleaning substances.",Electronic_accesories
13,ARMOUR GUARDS HYUNDAI CRETA 2020 (10.25 INCH) Car Infotainment System Accessories Unbreakable Screen Guard (Petrol & Diesel) (Transparent),ARMOUR GUARDS,293,4.1,"1,162","✔ SUPERIOR PROTECTION. 9H Hardness with 0.26mm Thickness, this glass cover maintains the touch capabilities of your GPS Navigator/ Infotainment system while ensuring better smooth touch feeling, Anti-Scratch & Anti-explosion.✔ CRISP AND CLEAR VISUALS. Installing the screen cover will not affect the color, icon size and touch screen capabilities of your GPS display. It will only keep it safe from dust, scratches, oil, water and fingerprints etc.✔ NO MORE FINGERPRINT SMUDGES. Layered with an oleophobic hydrophobic coating that repels oil left from your fingerprints and adds an additional smoothness to the navigating screen.✔ LASER CUT SCREEN GUARD FOR PRECISE FIT. No need to trim the edges, as it is compatible with HYUNDAI Venue SX (Diesel) infotainment system.✔ ENJOY HASSLE-FREE CLEANING. To keep your GPS screen protector clear and dust-free, simply wipe it with a microfiber cloth. No need to use harmful cleaning substances.",Electronic_accesories
14,"Agnille 30W Dual Port QC + PD USB Wall Fast Charger, Quick Charge 3.0 & Power Delivery 3.0 Compatible with All Smartphones",Agnille,999,4.0,1,"[30W HIGH-SPEED CHARGING] : The Adapter is a USB Type Fast Charger, designed to charge your smartphone up to 59% in just 30 minutes![3X FASTER] : Fast, durable, and dependable, the adapter is designed to charge your smart devices 3X faster than regular chargers. The adapter is best-suited with cables for USB to Type C charging and connectivity.[COMPACT DESIGN] : Featuring a compact design, this power adapter gives fast, efficient charging.[WIDELY COMPATIBLE] : Compatible with all and QC compatible devices, including all smartphones[DEPENDABLE] : The adapter's strong, ABS Plastic build makes it safe to use even in clumsy hands. This charger with a built-in protection can protect your equipment from excessive current, overheating and overcharging",Electronic_accesories
15,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and Optical Sensor works on most Surfaces (H2C21AA, Black/Grey)",HP,299,4.3,"55,450",3 buttons improve productivity;Optical sensor works on most surfacesThe sleek and modern HP Mouse X1000 adds an instant touch of trend-setting style to any work space .Glossy black and metallic gray shine with sophistication3 years manufacturer warranty on the device from the date of purchaseOperating System: Windows Xp;Style Name: 1600 Dpi,Electronic_accesories
16,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",Logitech,595,4.4,"62,845","Reliable Wireless Connection : Enjoy a wireless connection up to 10m away thanks to a plug-and-forget USB mini-receiverOptical Tracking : The advanced optical tracking features enable ultra precise moves on almost any surface. Required: available USB port, Windows 7, 8, 10 or later, macOS 10.5 or later, Chrome OS, Linux Kernel 2.6+12-Month Battery Life : Don’t worry about constant battery changes as this wired Logitech mouse has a 12-month battery life.Quality Assured : Logitech are experts you can trust, and for more than 30 years we have created high-quality corded, cordless and Bluetooth products that help you get the most out of your Windows computer, laptop, Mac or MacbookReliable Wireless Connection : Enjoy a wireless connection up to 10m away thanks to a plug-and-forget USB mini-receiverNote : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouseOptical Tracking : The advanced optical tracking features enable ultra precise moves on almost any surface.12-Month Battery Life : Don’t worry about constant battery changes as this wired Logitech mouse has a 12-month battery life.Quality Assured : Logitech are experts you can trust, and for more than 30 years we have created high-quality corded, cordless and Bluetooth products that help you get the most out of your Windows computer, laptop, Mac or Macbook",Electronic_accesories
17,Apple EarPods with Lightning Connector,Apple,"1,699",4.4,"13,389","Unlike traditional, circular earbuds, the design of the EarPods is defined by the geometry of the ear. Which makes them more comfortable for more people than any other earbud-style headphones.The speakers inside the EarPods have been engineered to maximize sound output and minimize sound loss, which means you get high-quality audio.The EarPods with Lightning Connector also include a built-in remote that lets you adjust the volume, control the playback of music and video, and answer or end calls with a pinch of the cord.Warranty Description: 1 Year Warranty Provided By The Manufacturer From Date Of Purchase",Electronic_accesories
18,"Storio Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Best Birthday Gift for Girls Boys, Multicolor (SC1667)",Storio,237,3.8,"8,482","Toys and Games Portable Ruff Pad E-Writer, 8.5 inch LCD DisplayOne-touch Erase Button : Tablet displays your notes until you erase them with the touch of a button.One-touch button erases notes instantly.Pressure-sensitive screen lets you create thick and thin lines. Durable case and recessed screen are safe for school, travel and home use.Tablet displays your notes until you erase them with the touch of a button, One-touch button erases notes instantly.Best Birthday Gift For Kids. Color may vary as per Availability",Electronic_accesories
19,LAPSTER Spiral Charger Spiral Charger Cable Protectors for Wires Data Cable Saver Charging Cord Protective Cable Cover Set of 3 (12 Pieces),LS LAPSTER Quality Assured,81,4.1,"9,644","SPIRAL TUBE CHARGING CABLE PROTECTOR are designed with highly flexible silicone and can be used as phone charger cord protector and phone charger saver to completely protect cables for all devices including, cell phones, computers, laptops, apple / android watches, lightning cables, pc’s, the list goes on and on.Besides protecting all Your USB cables / cords, SPIRAL TUBE CHARGING CABLE PROTECTOR feels surprisingly nice and is fun to install on any wires end. Use it as your headphone cord protector or charger cable cover. Simply touching it can relieve your stress too! Yet, even better, the Lightning Cable Protector looks super cool. It doesn’t get any better than this!works with virtually all computer and cellphone cables. You can even use it in almost anything like as pet cable protector, chewsafe cord protector, cord protectors from pets, wire protector from pets and as a wire protector tubing for phone and computer cables.Spiral Tube charging Cable protector is your permanent fix to all those damaged lightning cables. It perfectly works as a cable strain relief or a critter cord so you won't have to deal with cable repair or iphone cable repair and frayed wire repair.Wrap the cable protector onto Your preferred cable as an iphone charger end piece. SPIRAL TUBE CHARGING CABLE PROTECTOR will wrap around any wire just like a protective sleeve would but with more mobility.",Electronic_accesories
20,GIZGA ESSENTIALS Spiral Charger Cable Protector (Set of 10) (G55),GIZGA essentials,76,4.2,"6,615","DURABLE - There cable protectors are designed with highly flexible PVC. Cable saver prevents your wire from external harm, frays, dirt, knot and tangles. Prolong cablesâ life span and keep it from breaking and damaging.WIDELY USE - Soft phone cable protector snugly wraps around the wire providing complete protection around the clock, compatible with Cell phones, Computers, Laptops, Lightning cables, PCâs providing the perfect fit regardless of the type of cable.EASY INSTALL: a detailed usage is provided; With no worries to wrap the cable protector onto your preferred cablePROTECT CABLES: This cable protector was designed with highly flexible silicone, which can be applied as phone charger saver and charger protector to completely protect cables for all devices such as cell phones, computers, laptops, mouse cable, etc.",Electronic_accesories
21,Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA),Samsung,889,4.3,"142,499","Up to 130MB/s read speed with UHS-I interface. Performance varies by capacity.Works with cell phones, smartphones, Android tablets, tablet PCs, and more.6-Proof protection: Waterproof, Temperature proof, X-ray proof, Magnet proof, Drop proof, Wearout proof10-year limited warranty; For further queries, please contact us at 1800 30 7267864Includes full size adapter for use in cameras, laptops, and desktop computers",Electronic_accesories
22,Samsung 25W USB Travel Adapter for Cellular Phones - White,Samsung,"1,148",4.4,"9,886","Charging Cable Not Included. Compatible With All Standard Usb Type-C Cables Such As Usb-C To Usb-C, Usb-C To Lightning And Etc. For Optimum Results, Please Use With Authentic Samsung Cables Which Can Be Purchased SeparatelyEnjoy The Flexibility Enabled By Usb-C Compatible Cables. You Can Alternate The Types Of Cables To Charge A Variety Of Mobile Devices That You Own. Just Plug In A Cable ?? There'S No Need To Change The Adapter Plugged Into Your Wall OutletEnjoy The Flexibility Of The Usb Type-C; Super Fast Charging To Stay ReadyGive Your Mobile Devices The Powerful And Safe Charging Support They Deserve. This Wall Charger Provides Super Fast Charging With Usb-C Pd 3.0 Pps At Up To Max 25W For Capable Devices. So When You Do Run Low, It'S Not For LongIncluded Components: Wall Charger, User Manual; Power Source Type: Corded Electric",Electronic_accesories
23,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",JBL,599,4.1,"194,477","JBL Signature SoundLightweight and Comfortable : The 3 sizes of ear tips (S,M,L) that are included allow you to choose a size that gives you the most comfortable listening experience even for longer listening periods1 year manufacturer’s warranty. Cable Length: 1.2MJBL Signature Sound. Frequency range:20-20kHz,Driver sensitivity:100±3dBSPL, 1mW,Maximum SPL:5mWExtra Deep Bass. Troubleshooting steps : Kindly ensure 3.5mm port on Host device is clean and dust free and 3.5mm jack of the earphone is adequately inserted inside the input device portNoise Cancelling MicrophoneOne-Button Universal Remote with MicQuick Launch Access to Google Assistant / SiriSleek, Glossy & Ergonomic designWhat's in the box : 1 pair JBL C100SI headphone, 3 sets of ear tips (S, M, L), 1 Warranty and safety card",Electronic_accesories
24,"Lapster 5-in-1 Multi-Function Laptop Cleaning Brush/Keyboard Cleaning kit/Gadget Cleaning kit Gap Duster Key-Cap Puller for Laptop, Keyboard and Earphones(Multi Colour)",,97,4.2,679,"MULTI-TASK : 5-in-1 laptop cleaning brush Kit With Nylon Bristles, Flocking Sponge, High-density Brush, Metal Pen Tip And Keycap Puller, Dual Head Hidden Design To Meet A Variety Of Cleaning Needs.EASY TO PULL KEYS : This keyboard cleaning kit is a Simple Key Puller, The Change Of Key Cap Is No Longer Laborious And The Removal Of Key Cap Is Cleaner And More Thorough.GADGET CLEANING KIT : These 4 Kinds Of Cleaning Head, Multi-purpose, Deep Cleaning Every Corner Of The Keyboard And Earphones, Make Dust Nowhere To Hide.KEYBOARD CLEANING KIT : Special Selection Of Nylon Brush With Moderate Softness And Hardness, Three-row Design With High Pore Strength, Good Elasticity, Stiffness And Compactness, More Labor-saving Friction.MULTIFUNCTIONAL CLEANING KIT : Flocking Sponge Can Clean The Dust In The Wireless Charging Case Of The Earphone. High-density Brush Can Clean The Dirt On The Sound Outlet Hole Of The Earphone. Metal Pen Tip Can Clean The Stubborn Dust.",Electronic_accesories
25,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",SanDisk,879,4.4,"71,266",Ideal storage for Android smartphones and tabletsUp to 140MB/s transfer speeds to move up to 1000 photos per minuteLoad apps faster with A1-rated performanceClass 10 for Full HD video recording and playbackCompatible with SanDisk MobileMate USB 3.0 microSD card reader,Electronic_accesories
26,"STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad, Non-Slip Rubber Base, Waterproof Surface, Premium-Textured, Compatible with Laser and Optical Mice(Universe Black)",STRIFF,99,4.3,904,"9.4 Inches X 7.9 Inches) 240mm x 200mm x 2mm Size: This mouse pad is ideal for Gamers, Graphic Designers, Students, or anyone using mouse for long sessions. This helps to improve the gaming experience for gamers or the work efficiency in the office.",Electronic_accesories
27,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty, Black",Dell,"1,299",4.2,"34,608","Movement Detection Technology (Mouse): Optical Buttons Qty: 03 Movement Resolution: 1000 dpiHot Keys Function: Volume, Mute Keyboard Technology: PlungerDevice Type: Keyboard and mouse setWireless Receiver: USB Wireless Receiver Adjustable Height: YesInterface: 2.4 GHz Type Keyboard/Mouse : Wireless",Electronic_accesories
28,"Samsung Original 25W USB Travel Adapter for Cellular Phones, Black",,949,4.4,"8,239","Charging Cable Not Included. Compatible With All Standard Usb Type-C Cables Such As Usb-C To Usb-C, Usb-C To Lightning And Etc. For Optimum Results, Please Use With Authentic Samsung Cables Which Can Be Purchased Separately;Enjoy The Flexibility Enabled By Usb-C Compatible Cables. You Can Alternate The Types Of Cables To Charge A Variety Of Mobile Devices That You Own. Just Plug In A Cable ?? There'S No Need To Change The Adapter Plugged Into Your Wall OutletEnjoy The Flexibility Of The Usb Type-C;Super Fast Charging To Stay ReadyGive Your Mobile Devices The Powerful And Safe Charging Support They Deserve. This Wall Charger Provides Super Fast Charging With Usb-C Pd 3.0 Pps At Up To Max 25W For Capable Devices. So When You Do Run Low, It'S Not For Long;00;0; 0Power Source Type: Corded Electric",Electronic_accesories
29,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Portronics,149,4.2,"17,619","[CHARGE & SYNC FUNCTION]- This cable comes with charging & Data sync function[HIGH QUALITY MATERIAL]- TPE + Nylon Material to make sure that the life of the cable is enhanced significantly[LONG CORD]- The Cable is extra thick 1.2 meter long, optimized for an easy use for your comfort at home or office[MORE DURABLE]-This cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using[UNIVERSAL COMPATIBILITY]- Compatible with all devices like iPhone XS, X, XR, 8, 7, 6S, 6, 5S, iPad Pro, iPad mini and iPad Air",Electronic_accesories
30,VTS S2 Speedlite S-Type Bracket Bowens Mount Flashes & Accessories,,"1,299",3.5,13,"[Stronger adaptability]S2 Bracket is update version of S type bracket, fit more speedlites and flashes, such as V1 round Head speedlite,V860II series, T685 series, TT350 series, and outdoor flashes AD series like AD400Pro, AD200Pro[Better quality and protection]No-slip surface, mounts with light pressure, Will not scratch your equipment[More Angle]S2 bracket can tilt stepless, suitable for different angles of lighting. It can be hold in hand or install on a light stand.[More Compact and Portable]S2 bracket has less size and is more compact and portable than the original S type bracketMade of Impact Resistant ABS Plastic, Precise Stepless Tilt Control, Large Adjustment Handle, Integrated Umbrella MountFLASH/LIGHT NOT INCLUDED.",Electronic_accesories
31,"HIFFIN® Photography Accessories Backdrop Photo Light Studio Muslin Background Stand Backdrop Support System Kit (Stand with Curtain, White)",,"2,399",3.9,"1,327","Contents: (1) x, top pipe | (2) x 9ft Support Stands | (3) x Clip | (1) x Heavy Duty Portable Carry Bag | (1) x Curtains (white)Professional lightweight photo backdrop stand kit, STELL construction for DURABILITY & PORTABILITYExtendable crossbar & support stand: width adjustable(5 ft.–9 ft.) & height adjustable (2.6 ft.–9ft.)For any Product related query reach out to brand @ Toll free Number 1800121000251 Mon to sat 6 days a week 10am to 6pm, Email : contact@hiffin.in",Electronic_accesories
32,PROAIM SnapRigCamera Cage Compatible with Canon EOS R DSLR Camera | CNC Aluminum Form-FittedCage with Strap Slots |Allows Quick Accessory & Tripod Mounting (CG210),Proaim,"7,497",4.5,2,Fully-Featured Camera Cage protects & accessorizes your camera in an easy & modern wayHigh-Grade CNC aluminum constructionensureslong-lasting durabilityMultiple mounting options adaptmany accessories; Alloweasy access to all ports & controlRubber padding and Anti-twist pin prevents the Camera from twisting or scratching; Easy & quick tripod mounting100% customer satisfaction guarantee; Buy with confidence,Electronic_accesories
33,Ferilinso [6-in-1 for Apple iPhone 14 & 13 Screen Protector Guard Accessories 3 Pack 9H Tempered Glass 3 Pack HD Camera Lens Protector Cover Protection Case Friendly mounting Frame,Ferilinso,"1,062",4.5,"3,375","❤️Cost-effective All-round Protection: Committed to providing one-stop purchase experience, no need spend more on other accessories. The Ferilinso 6-in-1 bundle includes: [3ⅩGlass Screen Protector for iPhone 14 & iPhone 13] [3ⅩCamera Protector for iPhone 14 & iPhone 13] [1Ⅹfull set of installation tools, Includes mounting frame and cleaning kit]Military-grade shatterproof: Glass by Ferilinso is glass adopts the same glass that is generally used in military and government areas, High quality materials combined with German-engineered technology, with extraordinary strength. (Awarded SGS Certification) Its hardness is much higher than other products on the market. Your screen is certified to survive even 10Ft drop to hard ground. What a remarkable achievement!Reinforced edge & Original touch: Heat treatment technology enhances the toughness of each edge, Provides edge-to-edge invisible protection for the entire iPhone 14 & iPhone 13 screen with no adverse effects. Maintains the classic look of your beloved Phone while providing full and lasting protection. Hydrophobic coating on top effectively reduces fingerprints and smudges by 98%, so your fingertips enjoy a smooth feel with every swipe.Camera Protector & Case-Friendly: Ferilinso camera protector made of 9H glass effectively protect entire lens from drops, scratches, other accidents and not easy to fall off. Special designed Black circle compatible night shooting function, brings you the original of beauty to every photo and video. This camera and screen protector designed to be compatible with most cases. Extra slight space around the bezel allows your case to wrap around the edge of your device without any interference.Face ID Compatible and Easy To Install: Precisely cut for the iPhone 14 & iPhone 13 6.1 inch, this tempered glass does not interfere with the Face ID feature. Comes with precision installation frame and complete cleaning kit, made the install very easy. We are committed to providing good service to every customer, whatever problems, You can send us information through Amazon's Message Center, we will provide you with satisfactory service within 24 hours.",Electronic_accesories
